startTime,logId,activityName,activityTypeId,originalStartTime,duration,durationMinutes,calories,steps,distance,distanceUnit,logType,hasGps,hasStartTime,averageHeartRate,heartRateZones,activeZoneMinutes
2026-04-07 05:55:41+09:00,3563174557452306472,Outdoor Bike,1071,2026-04-07T05:55:41.000+09:00,871000,14,59,,0.073384,Mile,auto_detected,,,98.0,"[{'minutes': 12, 'caloriesOut': 50.747138, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 2, 'caloriesOut': 8.320887, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 2, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 2, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-07 07:04:42+09:00,7277781490669420120,Outdoor Bike,1071,2026-04-07T07:04:42.000+09:00,665000,11,42,,0.18871,Mile,auto_detected,,,99.0,"[{'minutes': 9, 'caloriesOut': 35.748996, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 2, 'caloriesOut': 6.574528, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 2, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 2, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-07 16:58:09+09:00,185956152705586304,Weights,2131,2026-04-07T16:58:09.000+09:00,1496000,24,83,239.0,,,tracker,,,87.0,"[{'minutes': 24, 'caloriesOut': 83.106143, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-07 20:11:32+09:00,6327439051283711312,Outdoor Bike,1071,2026-04-07T20:11:32.000+09:00,1485000,24,88,,0.260727,Mile,auto_detected,,,92.0,"[{'minutes': 22, 'caloriesOut': 80.12706, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 1, 'caloriesOut': 4.519988, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 1, 'caloriesOut': 3.903626, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 3, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 1, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 1, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-08 06:08:01+09:00,8228342709469107440,Outdoor Bike,1071,2026-04-08T06:08:01.000+09:00,918000,15,45,,0.111039,Mile,auto_detected,,,95.0,"[{'minutes': 14, 'caloriesOut': 41.809889, 'name': 'Out of Range', 'min': 30, 'max': 104}, {'minutes': 1, 'caloriesOut': 3.492718, 'name': 'Fat Burn', 'min': 105, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 1, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 1, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-08 07:17:58+09:00,4947023560582644576,Outdoor Bike,1071,2026-04-08T07:17:58.000+09:00,615000,10,43,,0.224501,Mile,auto_detected,,,88.0,"[{'minutes': 10, 'caloriesOut': 43.864429, 'name': 'Out of Range', 'min': 30, 'max': 104}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 105, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-08 19:52:15+09:00,7722791781135277840,Outdoor Bike,1071,2026-04-08T19:52:15.000+09:00,770000,12,31,,0.061143,Mile,auto_detected,,,92.0,"[{'minutes': 10, 'caloriesOut': 25.579023, 'name': 'Out of Range', 'min': 30, 'max': 104}, {'minutes': 2, 'caloriesOut': 5.444531, 'name': 'Fat Burn', 'min': 105, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 2, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 2, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-09 05:58:56+09:00,3933185300031323720,Outdoor Bike,1071,2026-04-09T05:58:56.000+09:00,924000,15,39,,0.091963,Mile,auto_detected,,,80.0,"[{'minutes': 15, 'caloriesOut': 39.858076, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-09 07:44:46+09:00,3280262747155702088,Outdoor Bike,1071,2026-04-09T07:44:46.000+09:00,821000,13,60,,0.299563,Mile,auto_detected,,,84.0,"[{'minutes': 13, 'caloriesOut': 60.60893, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-09 15:39:28+09:00,2611242201339988424,Weights,2131,2026-04-09T15:39:28.000+09:00,1389000,23,74,195.0,,,tracker,,,86.0,"[{'minutes': 22, 'caloriesOut': 74.99071, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 1, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 1, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 1, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-09 20:12:17+09:00,928335833534275552,Outdoor Bike,1071,2026-04-09T20:12:17.000+09:00,1689000,28,78,,0.106254,Mile,auto_detected,,,91.0,"[{'minutes': 25, 'caloriesOut': 65.334372, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 3, 'caloriesOut': 13.457237, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 3, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 3, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-10 05:56:47+09:00,2325674741067525352,Outdoor Bike,1071,2026-04-10T05:56:47.000+09:00,819000,13,42,,0.084941,Mile,auto_detected,,,95.0,"[{'minutes': 12, 'caloriesOut': 37.803536, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 1, 'caloriesOut': 4.314534, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 1, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 1, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-10 07:12:44+09:00,5662528110737023448,Outdoor Bike,1071,2026-04-10T07:12:44.000+09:00,717000,11,37,,0.136577,Mile,auto_detected,,,90.0,"[{'minutes': 11, 'caloriesOut': 37.495355, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-10 20:30:34+09:00,6679278455895877560,Outdoor Bike,1071,2026-04-10T20:30:34.000+09:00,1690000,28,78,,0.092957,Mile,auto_detected,,,92.0,"[{'minutes': 26, 'caloriesOut': 71.189811, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 2, 'caloriesOut': 6.882709, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 2, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 2, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-11 06:11:41+09:00,6537637205842516368,Outdoor Bike,1071,2026-04-11T06:11:41.000+09:00,1024000,17,67,,0.105074,Mile,auto_detected,,,95.0,"[{'minutes': 17, 'caloriesOut': 67.286185, 'name': 'Out of Range', 'min': 30, 'max': 105}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 106, 'max': 130}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 131, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-11 08:08:35+09:00,1155262408037696936,Outdoor Bike,1071,2026-04-11T08:08:35.000+09:00,717000,11,37,,0.093641,Mile,auto_detected,,,86.0,"[{'minutes': 11, 'caloriesOut': 37.187174, 'name': 'Out of Range', 'min': 30, 'max': 105}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 106, 'max': 130}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 131, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-11 16:53:59+09:00,6426475659330742480,Outdoor Bike,1071,2026-04-11T16:53:59.000+09:00,1382000,23,78,,0.162116,Mile,auto_detected,,,98.0,"[{'minutes': 21, 'caloriesOut': 69.135271, 'name': 'Out of Range', 'min': 30, 'max': 105}, {'minutes': 2, 'caloriesOut': 9.24543, 'name': 'Fat Burn', 'min': 106, 'max': 130}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 131, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 2, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 2, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-11 18:09:04+09:00,5323908598711463744,Outdoor Bike,1071,2026-04-11T18:09:04.000+09:00,871000,14,36,,0.042129,Mile,auto_detected,,,93.0,"[{'minutes': 14, 'caloriesOut': 36.468085, 'name': 'Out of Range', 'min': 30, 'max': 105}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 106, 'max': 130}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 131, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-12 05:50:43+09:00,2831913172622170936,Outdoor Bike,1071,2026-04-12T05:50:43.000+09:00,818000,13,64,,0.193495,Mile,auto_detected,,,109.0,"[{'minutes': 6, 'caloriesOut': 36.570812, 'name': 'Out of Range', 'min': 30, 'max': 105}, {'minutes': 5, 'caloriesOut': 19.620857, 'name': 'Fat Burn', 'min': 106, 'max': 130}, {'minutes': 2, 'caloriesOut': 8.012706, 'name': 'Cardio', 'min': 131, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 9, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 5, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 2, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-12 08:27:44+09:00,3705614815385002888,Outdoor Bike,1071,2026-04-12T08:27:44.000+09:00,973000,16,50,,0.147141,Mile,auto_detected,,,92.0,"[{'minutes': 16, 'caloriesOut': 50.33623, 'name': 'Out of Range', 'min': 30, 'max': 105}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 106, 'max': 130}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 131, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-12 20:20:14+09:00,6553604888528848040,Outdoor Bike,1071,2026-04-12T20:20:14.000+09:00,1381000,23,51,,0.117377,Mile,auto_detected,,,87.0,"[{'minutes': 22, 'caloriesOut': 49.925322, 'name': 'Out of Range', 'min': 30, 'max': 105}, {'minutes': 1, 'caloriesOut': 1.335451, 'name': 'Fat Burn', 'min': 106, 'max': 130}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 131, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 1, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 1, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-13 05:52:48+09:00,6824837215194983624,Outdoor Bike,1071,2026-04-13T05:52:48.000+09:00,920000,15,44,,0.086184,Mile,auto_detected,,,91.0,"[{'minutes': 15, 'caloriesOut': 44.17261, 'name': 'Out of Range', 'min': 30, 'max': 104}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Fat Burn', 'min': 105, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 0, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 0, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-13 11:50:18+09:00,5613773794989923848,Walk,90013,2026-04-13T11:50:18.000+09:00,819000,13,74,1084.0,0.46957,Mile,auto_detected,,,100.0,"[{'minutes': 12, 'caloriesOut': 69.85436, 'name': 'Out of Range', 'min': 30, 'max': 104}, {'minutes': 1, 'caloriesOut': 5.13635, 'name': 'Fat Burn', 'min': 105, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 1, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 1, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-13 17:43:35+09:00,3676880353706469472,Outdoor Bike,1071,2026-04-13T17:43:35.000+09:00,1383000,23,91,,0.155405,Mile,auto_detected,,,100.0,"[{'minutes': 21, 'caloriesOut': 84.647048, 'name': 'Out of Range', 'min': 30, 'max': 104}, {'minutes': 2, 'caloriesOut': 7.293617, 'name': 'Fat Burn', 'min': 105, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 161}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 162, 'max': 220}]","{'totalMinutes': 2, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 2, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
2026-04-14 05:56:35+09:00,1524339184401382760,Outdoor Bike,1071,2026-04-14T05:56:35.000+09:00,870000,14,58,,0.104825,Mile,auto_detected,,,98.0,"[{'minutes': 11, 'caloriesOut': 44.378064, 'name': 'Out of Range', 'min': 30, 'max': 103}, {'minutes': 3, 'caloriesOut': 13.970872, 'name': 'Fat Burn', 'min': 104, 'max': 129}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Cardio', 'min': 130, 'max': 160}, {'minutes': 0, 'caloriesOut': 0.0, 'name': 'Peak', 'min': 161, 'max': 220}]","{'totalMinutes': 3, 'minutesInHeartRateZones': [{'minutes': 0, 'zoneName': 'Out of Range', 'order': 0, 'type': 'OUT_OF_ZONE', 'minuteMultiplier': 0}, {'minutes': 3, 'zoneName': 'Fat Burn', 'order': 1, 'type': 'FAT_BURN', 'minuteMultiplier': 1}, {'minutes': 0, 'zoneName': 'Cardio', 'order': 2, 'type': 'CARDIO', 'minuteMultiplier': 2}, {'minutes': 0, 'zoneName': 'Peak', 'order': 3, 'type': 'PEAK', 'minuteMultiplier': 2}]}"
